file,speaker,corrupted,sentence_code,sentence,emotion_code,emotion
1046/1046_IEO_SAD_LO.wav,1046,False,IEO,It's eleven o'clock,SAD,sad
1046/1046_IEO_SAD_MD.wav,1046,False,IEO,It's eleven o'clock,SAD,sad
1046/1046_IEO_SAD_HI.wav,1046,False,IEO,It's eleven o'clock,SAD,sad
1046/1046_IEO_ANG_LO.wav,1046,False,IEO,It's eleven o'clock,ANG,anger
1046/1046_IEO_ANG_MD.wav,1046,False,IEO,It's eleven o'clock,ANG,anger
1046/1046_IEO_ANG_HI.wav,1046,False,IEO,It's eleven o'clock,ANG,anger
1046/1046_IEO_FEA_LO.wav,1046,False,IEO,It's eleven o'clock,FEA,fear
1046/1046_IEO_FEA_MD.wav,1046,False,IEO,It's eleven o'clock,FEA,fear
1046/1046_IEO_FEA_HI.wav,1046,False,IEO,It's eleven o'clock,FEA,fear
1046/1046_IEO_DIS_LO.wav,1046,False,IEO,It's eleven o'clock,DIS,disgust
1046/1046_IEO_DIS_MD.wav,1046,False,IEO,It's eleven o'clock,DIS,disgust
1046/1046_IEO_DIS_HI.wav,1046,False,IEO,It's eleven o'clock,DIS,disgust
1046/1046_TIE_NEU_XX.wav,1046,False,TIE,That is exactly what happened,NEU,neutral
1046/1046_TIE_HAP_XX.wav,1046,False,TIE,That is exactly what happened,HAP,happy/joy
1046/1046_TIE_SAD_XX.wav,1046,False,TIE,That is exactly what happened,SAD,sad
1046/1046_TIE_ANG_XX.wav,1046,False,TIE,That is exactly what happened,ANG,anger
1046/1046_TIE_FEA_XX.wav,1046,False,TIE,That is exactly what happened,FEA,fear
1046/1046_TIE_DIS_XX.wav,1046,False,TIE,That is exactly what happened,DIS,disgust
1046/1046_IOM_NEU_XX.wav,1046,False,IOM,I'm on my way to the meeting,NEU,neutral
1046/1046_IOM_HAP_XX.wav,1046,False,IOM,I'm on my way to the meeting,HAP,happy/joy
1046/1046_IOM_SAD_XX.wav,1046,False,IOM,I'm on my way to the meeting,SAD,sad
1046/1046_IOM_ANG_XX.wav,1046,False,IOM,I'm on my way to the meeting,ANG,anger
1046/1046_IOM_FEA_XX.wav,1046,False,IOM,I'm on my way to the meeting,FEA,fear
1046/1046_IOM_DIS_XX.wav,1046,False,IOM,I'm on my way to the meeting,DIS,disgust
1046/1046_IWW_NEU_XX.wav,1046,False,IWW,I wonder what this is about,NEU,neutral
1046/1046_IWW_HAP_XX.wav,1046,False,IWW,I wonder what this is about,HAP,happy/joy
1046/1046_IWW_SAD_XX.wav,1046,False,IWW,I wonder what this is about,SAD,sad
1046/1046_IWW_ANG_XX.wav,1046,False,IWW,I wonder what this is about,ANG,anger
1046/1046_IWW_FEA_XX.wav,1046,False,IWW,I wonder what this is about,FEA,fear
1046/1046_IWW_DIS_XX.wav,1046,False,IWW,I wonder what this is about,DIS,disgust
1046/1046_TAI_NEU_XX.wav,1046,False,TAI,The airplane is almost full,NEU,neutral
1046/1046_TAI_HAP_XX.wav,1046,False,TAI,The airplane is almost full,HAP,happy/joy
1046/1046_TAI_SAD_XX.wav,1046,False,TAI,The airplane is almost full,SAD,sad
1046/1046_TAI_ANG_XX.wav,1046,False,TAI,The airplane is almost full,ANG,anger
1046/1046_TAI_FEA_XX.wav,1046,False,TAI,The airplane is almost full,FEA,fear
1046/1046_TAI_DIS_XX.wav,1046,False,TAI,The airplane is almost full,DIS,disgust
1046/1046_MTI_NEU_XX.wav,1046,False,MTI,Maybe tomorrow it will be cold,NEU,neutral
1046/1046_MTI_HAP_XX.wav,1046,False,MTI,Maybe tomorrow it will be cold,HAP,happy/joy
1046/1046_MTI_SAD_XX.wav,1046,False,MTI,Maybe tomorrow it will be cold,SAD,sad
1046/1046_MTI_ANG_XX.wav,1046,False,MTI,Maybe tomorrow it will be cold,ANG,anger
1046/1046_MTI_FEA_XX.wav,1046,False,MTI,Maybe tomorrow it will be cold,FEA,fear
1046/1046_MTI_DIS_XX.wav,1046,False,MTI,Maybe tomorrow it will be cold,DIS,disgust
1046/1046_IWL_NEU_XX.wav,1046,False,IWL,I would like a new alarm clock,NEU,neutral
1046/1046_IWL_HAP_XX.wav,1046,False,IWL,I would like a new alarm clock,HAP,happy/joy
1046/1046_IWL_SAD_XX.wav,1046,False,IWL,I would like a new alarm clock,SAD,sad
1046/1046_IWL_ANG_XX.wav,1046,False,IWL,I would like a new alarm clock,ANG,anger
1046/1046_IWL_FEA_XX.wav,1046,False,IWL,I would like a new alarm clock,FEA,fear
1046/1046_IWL_DIS_XX.wav,1046,False,IWL,I would like a new alarm clock,DIS,disgust
1046/1046_ITH_NEU_XX.wav,1046,False,ITH,I think I have a doctor's appointment,NEU,neutral
1046/1046_ITH_HAP_XX.wav,1046,False,ITH,I think I have a doctor's appointment,HAP,happy/joy
1046/1046_ITH_SAD_XX.wav,1046,False,ITH,I think I have a doctor's appointment,SAD,sad
1046/1046_ITH_ANG_XX.wav,1046,False,ITH,I think I have a doctor's appointment,ANG,anger
1046/1046_ITH_FEA_XX.wav,1046,False,ITH,I think I have a doctor's appointment,FEA,fear
1046/1046_ITH_DIS_XX.wav,1046,False,ITH,I think I have a doctor's appointment,DIS,disgust
1046/1046_DFA_NEU_XX.wav,1046,False,DFA,Don't forget a jacket,NEU,neutral
1046/1046_DFA_HAP_XX.wav,1046,False,DFA,Don't forget a jacket,HAP,happy/joy
1046/1046_DFA_SAD_XX.wav,1046,False,DFA,Don't forget a jacket,SAD,sad
1046/1046_DFA_ANG_XX.wav,1046,False,DFA,Don't forget a jacket,ANG,anger
1046/1046_DFA_FEA_XX.wav,1046,False,DFA,Don't forget a jacket,FEA,fear
1046/1046_DFA_DIS_XX.wav,1046,False,DFA,Don't forget a jacket,DIS,disgust
1046/1046_ITS_NEU_XX.wav,1046,False,ITS,I think I've seen this before,NEU,neutral
1046/1046_ITS_HAP_XX.wav,1046,False,ITS,I think I've seen this before,HAP,happy/joy
1046/1046_ITS_SAD_XX.wav,1046,False,ITS,I think I've seen this before,SAD,sad
1046/1046_ITS_ANG_XX.wav,1046,False,ITS,I think I've seen this before,ANG,anger
1046/1046_ITS_FEA_XX.wav,1046,False,ITS,I think I've seen this before,FEA,fear
1046/1046_ITS_DIS_XX.wav,1046,False,ITS,I think I've seen this before,DIS,disgust
1046/1046_TSI_NEU_XX.wav,1046,False,TSI,The surface is slick,NEU,neutral
1046/1046_TSI_HAP_XX.wav,1046,False,TSI,The surface is slick,HAP,happy/joy
1046/1046_TSI_SAD_XX.wav,1046,False,TSI,The surface is slick,SAD,sad
1046/1046_TSI_ANG_XX.wav,1046,False,TSI,The surface is slick,ANG,anger
1046/1046_TSI_FEA_XX.wav,1046,False,TSI,The surface is slick,FEA,fear
1046/1046_TSI_DIS_XX.wav,1046,False,TSI,The surface is slick,DIS,disgust
1046/1046_WSI_NEU_XX.wav,1046,False,WSI,We'll stop in a couple of minutes,NEU,neutral
1046/1046_WSI_HAP_XX.wav,1046,False,WSI,We'll stop in a couple of minutes,HAP,happy/joy
1046/1046_WSI_SAD_XX.wav,1046,False,WSI,We'll stop in a couple of minutes,SAD,sad
1046/1046_WSI_ANG_XX.wav,1046,False,WSI,We'll stop in a couple of minutes,ANG,anger
1046/1046_WSI_FEA_XX.wav,1046,False,WSI,We'll stop in a couple of minutes,FEA,fear
1046/1046_WSI_DIS_XX.wav,1046,False,WSI,We'll stop in a couple of minutes,DIS,disgust
1047/1047_IEO_NEU_XX.wav,1047,False,IEO,It's eleven o'clock,NEU,neutral
1047/1047_IEO_HAP_LO.wav,1047,False,IEO,It's eleven o'clock,HAP,happy/joy
1047/1047_IEO_HAP_MD.wav,1047,False,IEO,It's eleven o'clock,HAP,happy/joy
1047/1047_IEO_HAP_HI.wav,1047,False,IEO,It's eleven o'clock,HAP,happy/joy
1047/1047_IEO_SAD_LO.wav,1047,False,IEO,It's eleven o'clock,SAD,sad
1047/1047_IEO_SAD_MD.wav,1047,False,IEO,It's eleven o'clock,SAD,sad
1047/1047_IEO_SAD_HI.wav,1047,False,IEO,It's eleven o'clock,SAD,sad
1047/1047_IEO_ANG_LO.wav,1047,False,IEO,It's eleven o'clock,ANG,anger
1047/1047_IEO_ANG_MD.wav,1047,False,IEO,It's eleven o'clock,ANG,anger
1047/1047_IEO_ANG_HI.wav,1047,False,IEO,It's eleven o'clock,ANG,anger
1047/1047_IEO_FEA_LO.wav,1047,False,IEO,It's eleven o'clock,FEA,fear
1047/1047_IEO_FEA_MD.wav,1047,False,IEO,It's eleven o'clock,FEA,fear
1047/1047_IEO_FEA_HI.wav,1047,False,IEO,It's eleven o'clock,FEA,fear
1047/1047_IEO_DIS_LO.wav,1047,False,IEO,It's eleven o'clock,DIS,disgust
1047/1047_IEO_DIS_MD.wav,1047,False,IEO,It's eleven o'clock,DIS,disgust
1047/1047_IEO_DIS_HI.wav,1047,False,IEO,It's eleven o'clock,DIS,disgust
1047/1047_TIE_NEU_XX.wav,1047,False,TIE,That is exactly what happened,NEU,neutral
1047/1047_TIE_HAP_XX.wav,1047,False,TIE,That is exactly what happened,HAP,happy/joy
1047/1047_TIE_SAD_XX.wav,1047,False,TIE,That is exactly what happened,SAD,sad
1047/1047_TIE_ANG_XX.wav,1047,False,TIE,That is exactly what happened,ANG,anger
1047/1047_TIE_FEA_XX.wav,1047,False,TIE,That is exactly what happened,FEA,fear
1047/1047_TIE_DIS_XX.wav,1047,False,TIE,That is exactly what happened,DIS,disgust
1047/1047_IOM_NEU_XX.wav,1047,False,IOM,I'm on my way to the meeting,NEU,neutral
1047/1047_IOM_HAP_XX.wav,1047,False,IOM,I'm on my way to the meeting,HAP,happy/joy
1047/1047_IOM_SAD_XX.wav,1047,False,IOM,I'm on my way to the meeting,SAD,sad
1047/1047_IOM_ANG_XX.wav,1047,False,IOM,I'm on my way to the meeting,ANG,anger
1047/1047_IOM_FEA_XX.wav,1047,False,IOM,I'm on my way to the meeting,FEA,fear
1047/1047_IOM_DIS_XX.wav,1047,False,IOM,I'm on my way to the meeting,DIS,disgust
1047/1047_IWW_NEU_XX.wav,1047,False,IWW,I wonder what this is about,NEU,neutral
1047/1047_IWW_HAP_XX.wav,1047,False,IWW,I wonder what this is about,HAP,happy/joy
1047/1047_IWW_SAD_XX.wav,1047,False,IWW,I wonder what this is about,SAD,sad
1047/1047_IWW_ANG_XX.wav,1047,False,IWW,I wonder what this is about,ANG,anger
1047/1047_IWW_FEA_XX.wav,1047,False,IWW,I wonder what this is about,FEA,fear
1047/1047_IWW_DIS_XX.wav,1047,False,IWW,I wonder what this is about,DIS,disgust
1047/1047_TAI_NEU_XX.wav,1047,False,TAI,The airplane is almost full,NEU,neutral
1047/1047_TAI_HAP_XX.wav,1047,False,TAI,The airplane is almost full,HAP,happy/joy
1047/1047_TAI_SAD_XX.wav,1047,False,TAI,The airplane is almost full,SAD,sad
1047/1047_TAI_ANG_XX.wav,1047,False,TAI,The airplane is almost full,ANG,anger
1047/1047_TAI_FEA_XX.wav,1047,False,TAI,The airplane is almost full,FEA,fear
1047/1047_TAI_DIS_XX.wav,1047,False,TAI,The airplane is almost full,DIS,disgust
1047/1047_MTI_NEU_XX.wav,1047,False,MTI,Maybe tomorrow it will be cold,NEU,neutral
1047/1047_MTI_HAP_XX.wav,1047,False,MTI,Maybe tomorrow it will be cold,HAP,happy/joy
1047/1047_MTI_SAD_XX.wav,1047,False,MTI,Maybe tomorrow it will be cold,SAD,sad
1047/1047_MTI_ANG_XX.wav,1047,False,MTI,Maybe tomorrow it will be cold,ANG,anger
1047/1047_MTI_FEA_XX.wav,1047,False,MTI,Maybe tomorrow it will be cold,FEA,fear
1047/1047_MTI_DIS_XX.wav,1047,False,MTI,Maybe tomorrow it will be cold,DIS,disgust
1047/1047_IWL_NEU_XX.wav,1047,False,IWL,I would like a new alarm clock,NEU,neutral
1047/1047_IWL_HAP_XX.wav,1047,False,IWL,I would like a new alarm clock,HAP,happy/joy
1047/1047_IWL_SAD_XX.wav,1047,False,IWL,I would like a new alarm clock,SAD,sad
1047/1047_IWL_ANG_XX.wav,1047,False,IWL,I would like a new alarm clock,ANG,anger
1047/1047_IWL_FEA_XX.wav,1047,False,IWL,I would like a new alarm clock,FEA,fear
1047/1047_IWL_DIS_XX.wav,1047,False,IWL,I would like a new alarm clock,DIS,disgust
1047/1047_ITH_NEU_XX.wav,1047,False,ITH,I think I have a doctor's appointment,NEU,neutral
1047/1047_ITH_HAP_XX.wav,1047,False,ITH,I think I have a doctor's appointment,HAP,happy/joy
1047/1047_ITH_SAD_XX.wav,1047,False,ITH,I think I have a doctor's appointment,SAD,sad
1047/1047_ITH_ANG_XX.wav,1047,False,ITH,I think I have a doctor's appointment,ANG,anger
1047/1047_ITH_FEA_XX.wav,1047,False,ITH,I think I have a doctor's appointment,FEA,fear
1047/1047_ITH_DIS_XX.wav,1047,False,ITH,I think I have a doctor's appointment,DIS,disgust
1047/1047_DFA_NEU_XX.wav,1047,False,DFA,Don't forget a jacket,NEU,neutral
1047/1047_DFA_HAP_XX.wav,1047,False,DFA,Don't forget a jacket,HAP,happy/joy
1047/1047_DFA_SAD_XX.wav,1047,False,DFA,Don't forget a jacket,SAD,sad
1047/1047_DFA_ANG_XX.wav,1047,False,DFA,Don't forget a jacket,ANG,anger
1047/1047_DFA_FEA_XX.wav,1047,False,DFA,Don't forget a jacket,FEA,fear
1047/1047_DFA_DIS_XX.wav,1047,False,DFA,Don't forget a jacket,DIS,disgust
1047/1047_ITS_NEU_XX.wav,1047,False,ITS,I think I've seen this before,NEU,neutral
1047/1047_ITS_HAP_XX.wav,1047,False,ITS,I think I've seen this before,HAP,happy/joy
1047/1047_ITS_SAD_XX.wav,1047,False,ITS,I think I've seen this before,SAD,sad
1047/1047_ITS_ANG_XX.wav,1047,False,ITS,I think I've seen this before,ANG,anger
1047/1047_ITS_FEA_XX.wav,1047,False,ITS,I think I've seen this before,FEA,fear
1047/1047_ITS_DIS_XX.wav,1047,False,ITS,I think I've seen this before,DIS,disgust
1047/1047_TSI_NEU_XX.wav,1047,False,TSI,The surface is slick,NEU,neutral
1047/1047_TSI_HAP_XX.wav,1047,False,TSI,The surface is slick,HAP,happy/joy
1047/1047_TSI_SAD_XX.wav,1047,False,TSI,The surface is slick,SAD,sad
1047/1047_TSI_ANG_XX.wav,1047,False,TSI,The surface is slick,ANG,anger
1047/1047_TSI_FEA_XX.wav,1047,False,TSI,The surface is slick,FEA,fear
1047/1047_TSI_DIS_XX.wav,1047,False,TSI,The surface is slick,DIS,disgust
1047/1047_WSI_NEU_XX.wav,1047,False,WSI,We'll stop in a couple of minutes,NEU,neutral
1047/1047_WSI_HAP_XX.wav,1047,False,WSI,We'll stop in a couple of minutes,HAP,happy/joy
1047/1047_WSI_SAD_XX.wav,1047,False,WSI,We'll stop in a couple of minutes,SAD,sad
1047/1047_WSI_ANG_XX.wav,1047,False,WSI,We'll stop in a couple of minutes,ANG,anger
1047/1047_WSI_FEA_XX.wav,1047,False,WSI,We'll stop in a couple of minutes,FEA,fear
1047/1047_WSI_DIS_XX.wav,1047,False,WSI,We'll stop in a couple of minutes,DIS,disgust
1048/1048_IEO_NEU_XX.wav,1048,False,IEO,It's eleven o'clock,NEU,neutral
1048/1048_IEO_HAP_LO.wav,1048,False,IEO,It's eleven o'clock,HAP,happy/joy
1048/1048_IEO_HAP_MD.wav,1048,False,IEO,It's eleven o'clock,HAP,happy/joy
1048/1048_IEO_HAP_HI.wav,1048,False,IEO,It's eleven o'clock,HAP,happy/joy
1048/1048_IEO_SAD_LO.wav,1048,False,IEO,It's eleven o'clock,SAD,sad
1048/1048_IEO_SAD_MD.wav,1048,False,IEO,It's eleven o'clock,SAD,sad
1048/1048_IEO_SAD_HI.wav,1048,False,IEO,It's eleven o'clock,SAD,sad
1048/1048_IEO_ANG_LO.wav,1048,False,IEO,It's eleven o'clock,ANG,anger
1048/1048_IEO_ANG_MD.wav,1048,False,IEO,It's eleven o'clock,ANG,anger
1048/1048_IEO_ANG_HI.wav,1048,False,IEO,It's eleven o'clock,ANG,anger
1048/1048_IEO_FEA_LO.wav,1048,False,IEO,It's eleven o'clock,FEA,fear
1048/1048_IEO_FEA_MD.wav,1048,False,IEO,It's eleven o'clock,FEA,fear
1048/1048_IEO_FEA_HI.wav,1048,False,IEO,It's eleven o'clock,FEA,fear
1048/1048_IEO_DIS_LO.wav,1048,False,IEO,It's eleven o'clock,DIS,disgust
1048/1048_IEO_DIS_MD.wav,1048,False,IEO,It's eleven o'clock,DIS,disgust
1048/1048_IEO_DIS_HI.wav,1048,False,IEO,It's eleven o'clock,DIS,disgust
1048/1048_TIE_NEU_XX.wav,1048,False,TIE,That is exactly what happened,NEU,neutral
1048/1048_TIE_HAP_XX.wav,1048,False,TIE,That is exactly what happened,HAP,happy/joy
1048/1048_TIE_SAD_XX.wav,1048,False,TIE,That is exactly what happened,SAD,sad
1048/1048_TIE_ANG_XX.wav,1048,False,TIE,That is exactly what happened,ANG,anger
1048/1048_TIE_FEA_XX.wav,1048,False,TIE,That is exactly what happened,FEA,fear
1048/1048_TIE_DIS_XX.wav,1048,False,TIE,That is exactly what happened,DIS,disgust
1048/1048_IOM_NEU_XX.wav,1048,False,IOM,I'm on my way to the meeting,NEU,neutral
1048/1048_IOM_HAP_XX.wav,1048,False,IOM,I'm on my way to the meeting,HAP,happy/joy
1048/1048_IOM_SAD_XX.wav,1048,False,IOM,I'm on my way to the meeting,SAD,sad
1048/1048_IOM_ANG_XX.wav,1048,False,IOM,I'm on my way to the meeting,ANG,anger
1048/1048_IOM_FEA_XX.wav,1048,False,IOM,I'm on my way to the meeting,FEA,fear
1048/1048_IOM_DIS_XX.wav,1048,False,IOM,I'm on my way to the meeting,DIS,disgust
1048/1048_IWW_NEU_XX.wav,1048,False,IWW,I wonder what this is about,NEU,neutral
1048/1048_IWW_HAP_XX.wav,1048,False,IWW,I wonder what this is about,HAP,happy/joy
1048/1048_IWW_SAD_XX.wav,1048,False,IWW,I wonder what this is about,SAD,sad
1048/1048_IWW_ANG_XX.wav,1048,False,IWW,I wonder what this is about,ANG,anger
1048/1048_IWW_FEA_XX.wav,1048,False,IWW,I wonder what this is about,FEA,fear
1048/1048_IWW_DIS_XX.wav,1048,False,IWW,I wonder what this is about,DIS,disgust
1048/1048_TAI_NEU_XX.wav,1048,False,TAI,The airplane is almost full,NEU,neutral
1048/1048_TAI_HAP_XX.wav,1048,False,TAI,The airplane is almost full,HAP,happy/joy
1048/1048_TAI_SAD_XX.wav,1048,False,TAI,The airplane is almost full,SAD,sad
1048/1048_TAI_ANG_XX.wav,1048,False,TAI,The airplane is almost full,ANG,anger
1048/1048_TAI_FEA_XX.wav,1048,False,TAI,The airplane is almost full,FEA,fear
1048/1048_TAI_DIS_XX.wav,1048,False,TAI,The airplane is almost full,DIS,disgust
1048/1048_MTI_NEU_XX.wav,1048,False,MTI,Maybe tomorrow it will be cold,NEU,neutral
1048/1048_MTI_HAP_XX.wav,1048,False,MTI,Maybe tomorrow it will be cold,HAP,happy/joy
1048/1048_MTI_SAD_XX.wav,1048,False,MTI,Maybe tomorrow it will be cold,SAD,sad
1048/1048_MTI_ANG_XX.wav,1048,False,MTI,Maybe tomorrow it will be cold,ANG,anger
1048/1048_MTI_FEA_XX.wav,1048,False,MTI,Maybe tomorrow it will be cold,FEA,fear
1048/1048_MTI_DIS_XX.wav,1048,False,MTI,Maybe tomorrow it will be cold,DIS,disgust
1048/1048_IWL_NEU_XX.wav,1048,False,IWL,I would like a new alarm clock,NEU,neutral
1048/1048_IWL_HAP_XX.wav,1048,False,IWL,I would like a new alarm clock,HAP,happy/joy
1048/1048_IWL_SAD_XX.wav,1048,False,IWL,I would like a new alarm clock,SAD,sad
1048/1048_IWL_ANG_XX.wav,1048,False,IWL,I would like a new alarm clock,ANG,anger
1048/1048_IWL_FEA_XX.wav,1048,False,IWL,I would like a new alarm clock,FEA,fear
1048/1048_IWL_DIS_XX.wav,1048,False,IWL,I would like a new alarm clock,DIS,disgust
1048/1048_ITH_NEU_XX.wav,1048,False,ITH,I think I have a doctor's appointment,NEU,neutral
1048/1048_ITH_HAP_XX.wav,1048,False,ITH,I think I have a doctor's appointment,HAP,happy/joy
1048/1048_ITH_SAD_XX.wav,1048,False,ITH,I think I have a doctor's appointment,SAD,sad
1048/1048_ITH_ANG_XX.wav,1048,False,ITH,I think I have a doctor's appointment,ANG,anger
1048/1048_ITH_FEA_XX.wav,1048,False,ITH,I think I have a doctor's appointment,FEA,fear
1048/1048_ITH_DIS_XX.wav,1048,False,ITH,I think I have a doctor's appointment,DIS,disgust
1048/1048_DFA_NEU_XX.wav,1048,False,DFA,Don't forget a jacket,NEU,neutral
1048/1048_DFA_HAP_XX.wav,1048,False,DFA,Don't forget a jacket,HAP,happy/joy
1048/1048_DFA_SAD_XX.wav,1048,False,DFA,Don't forget a jacket,SAD,sad
1048/1048_DFA_ANG_XX.wav,1048,False,DFA,Don't forget a jacket,ANG,anger
1048/1048_DFA_FEA_XX.wav,1048,False,DFA,Don't forget a jacket,FEA,fear
1048/1048_DFA_DIS_XX.wav,1048,False,DFA,Don't forget a jacket,DIS,disgust
1048/1048_ITS_NEU_XX.wav,1048,False,ITS,I think I've seen this before,NEU,neutral
1048/1048_ITS_HAP_XX.wav,1048,False,ITS,I think I've seen this before,HAP,happy/joy
1048/1048_ITS_SAD_XX.wav,1048,False,ITS,I think I've seen this before,SAD,sad
1048/1048_ITS_ANG_XX.wav,1048,False,ITS,I think I've seen this before,ANG,anger
1048/1048_ITS_FEA_XX.wav,1048,False,ITS,I think I've seen this before,FEA,fear
1048/1048_ITS_DIS_XX.wav,1048,False,ITS,I think I've seen this before,DIS,disgust
1048/1048_TSI_NEU_XX.wav,1048,False,TSI,The surface is slick,NEU,neutral
1048/1048_TSI_HAP_XX.wav,1048,False,TSI,The surface is slick,HAP,happy/joy
1048/1048_TSI_SAD_XX.wav,1048,False,TSI,The surface is slick,SAD,sad
1048/1048_TSI_ANG_XX.wav,1048,False,TSI,The surface is slick,ANG,anger
1048/1048_TSI_FEA_XX.wav,1048,False,TSI,The surface is slick,FEA,fear
1048/1048_TSI_DIS_XX.wav,1048,False,TSI,The surface is slick,DIS,disgust
1048/1048_WSI_NEU_XX.wav,1048,False,WSI,We'll stop in a couple of minutes,NEU,neutral
1048/1048_WSI_HAP_XX.wav,1048,False,WSI,We'll stop in a couple of minutes,HAP,happy/joy
1048/1048_WSI_SAD_XX.wav,1048,False,WSI,We'll stop in a couple of minutes,SAD,sad
1048/1048_WSI_ANG_XX.wav,1048,False,WSI,We'll stop in a couple of minutes,ANG,anger
1048/1048_WSI_FEA_XX.wav,1048,False,WSI,We'll stop in a couple of minutes,FEA,fear
1048/1048_WSI_DIS_XX.wav,1048,False,WSI,We'll stop in a couple of minutes,DIS,disgust
1049/1049_IEO_NEU_XX.wav,1049,False,IEO,It's eleven o'clock,NEU,neutral
1049/1049_IEO_HAP_LO.wav,1049,False,IEO,It's eleven o'clock,HAP,happy/joy
1049/1049_IEO_HAP_MD.wav,1049,False,IEO,It's eleven o'clock,HAP,happy/joy
1049/1049_IEO_HAP_HI.wav,1049,False,IEO,It's eleven o'clock,HAP,happy/joy
1049/1049_IEO_SAD_LO.wav,1049,False,IEO,It's eleven o'clock,SAD,sad
1049/1049_IEO_SAD_MD.wav,1049,False,IEO,It's eleven o'clock,SAD,sad
1049/1049_IEO_SAD_HI.wav,1049,False,IEO,It's eleven o'clock,SAD,sad
1049/1049_IEO_ANG_LO.wav,1049,False,IEO,It's eleven o'clock,ANG,anger
1049/1049_IEO_ANG_MD.wav,1049,False,IEO,It's eleven o'clock,ANG,anger
1049/1049_IEO_ANG_HI.wav,1049,False,IEO,It's eleven o'clock,ANG,anger
1049/1049_IEO_FEA_LO.wav,1049,False,IEO,It's eleven o'clock,FEA,fear
1049/1049_IEO_FEA_MD.wav,1049,False,IEO,It's eleven o'clock,FEA,fear
1049/1049_IEO_FEA_HI.wav,1049,False,IEO,It's eleven o'clock,FEA,fear
1049/1049_IEO_DIS_LO.wav,1049,False,IEO,It's eleven o'clock,DIS,disgust
1049/1049_IEO_DIS_MD.wav,1049,False,IEO,It's eleven o'clock,DIS,disgust
1049/1049_IEO_DIS_HI.wav,1049,False,IEO,It's eleven o'clock,DIS,disgust
1049/1049_TIE_NEU_XX.wav,1049,False,TIE,That is exactly what happened,NEU,neutral
1049/1049_TIE_HAP_XX.wav,1049,False,TIE,That is exactly what happened,HAP,happy/joy
1049/1049_TIE_SAD_XX.wav,1049,False,TIE,That is exactly what happened,SAD,sad
1049/1049_TIE_ANG_XX.wav,1049,False,TIE,That is exactly what happened,ANG,anger
1049/1049_TIE_FEA_XX.wav,1049,False,TIE,That is exactly what happened,FEA,fear
1049/1049_TIE_DIS_XX.wav,1049,False,TIE,That is exactly what happened,DIS,disgust
1049/1049_IOM_NEU_XX.wav,1049,False,IOM,I'm on my way to the meeting,NEU,neutral
1049/1049_IOM_HAP_XX.wav,1049,False,IOM,I'm on my way to the meeting,HAP,happy/joy
1049/1049_IOM_SAD_XX.wav,1049,False,IOM,I'm on my way to the meeting,SAD,sad
1049/1049_IOM_ANG_XX.wav,1049,False,IOM,I'm on my way to the meeting,ANG,anger
1049/1049_IOM_FEA_XX.wav,1049,False,IOM,I'm on my way to the meeting,FEA,fear
1049/1049_IOM_DIS_XX.wav,1049,False,IOM,I'm on my way to the meeting,DIS,disgust
1049/1049_IWW_NEU_XX.wav,1049,False,IWW,I wonder what this is about,NEU,neutral
1049/1049_IWW_HAP_XX.wav,1049,False,IWW,I wonder what this is about,HAP,happy/joy
1049/1049_IWW_SAD_XX.wav,1049,False,IWW,I wonder what this is about,SAD,sad
1049/1049_IWW_ANG_XX.wav,1049,False,IWW,I wonder what this is about,ANG,anger
1049/1049_IWW_FEA_XX.wav,1049,False,IWW,I wonder what this is about,FEA,fear
1049/1049_IWW_DIS_XX.wav,1049,False,IWW,I wonder what this is about,DIS,disgust
1049/1049_TAI_NEU_XX.wav,1049,False,TAI,The airplane is almost full,NEU,neutral
1049/1049_TAI_HAP_XX.wav,1049,False,TAI,The airplane is almost full,HAP,happy/joy
1049/1049_TAI_SAD_XX.wav,1049,False,TAI,The airplane is almost full,SAD,sad
1049/1049_TAI_ANG_XX.wav,1049,False,TAI,The airplane is almost full,ANG,anger
1049/1049_TAI_FEA_XX.wav,1049,False,TAI,The airplane is almost full,FEA,fear
1049/1049_TAI_DIS_XX.wav,1049,False,TAI,The airplane is almost full,DIS,disgust
1049/1049_MTI_NEU_XX.wav,1049,False,MTI,Maybe tomorrow it will be cold,NEU,neutral
1049/1049_MTI_HAP_XX.wav,1049,False,MTI,Maybe tomorrow it will be cold,HAP,happy/joy
1049/1049_MTI_SAD_XX.wav,1049,False,MTI,Maybe tomorrow it will be cold,SAD,sad
1049/1049_MTI_ANG_XX.wav,1049,False,MTI,Maybe tomorrow it will be cold,ANG,anger
1049/1049_MTI_FEA_XX.wav,1049,False,MTI,Maybe tomorrow it will be cold,FEA,fear
1049/1049_MTI_DIS_XX.wav,1049,False,MTI,Maybe tomorrow it will be cold,DIS,disgust
1049/1049_IWL_NEU_XX.wav,1049,False,IWL,I would like a new alarm clock,NEU,neutral
1049/1049_IWL_HAP_XX.wav,1049,False,IWL,I would like a new alarm clock,HAP,happy/joy
1049/1049_IWL_SAD_XX.wav,1049,False,IWL,I would like a new alarm clock,SAD,sad
1049/1049_IWL_ANG_XX.wav,1049,False,IWL,I would like a new alarm clock,ANG,anger
1049/1049_IWL_FEA_XX.wav,1049,False,IWL,I would like a new alarm clock,FEA,fear
1049/1049_IWL_DIS_XX.wav,1049,False,IWL,I would like a new alarm clock,DIS,disgust
